Guest_ID,Name,Frequent_Traveler,Date_Birth,Type,Flight_Class,Points,Room,Check-in/Check-out,F&B,Location,Wifi,Entertainment,Gym,Spa,Staff,Pool,Baggage_Handling,Reception,Cleanliness,Online_Booking,Deposit_Kept,Time_Room_Service,Repeater
14570,Mr. Cameron Ball,1," September 17, 1976",Business travel,Business,92,4,4,4,4,1,4,4,5,5,5,4,2,5,1,14,1,1
20451,Mr. Alexander Jackson,1," May 24, 1996",Business travel,Eco Plus,2038,3,1,3,3,3,3,2,3,1,5,4,3,3,3,41,3.7,0
22989,Mrs. Jasmine Tucker,1," September 13, 1974",Business travel,Business,2925,5,5,5,5,3,5,4,5,5,5,5,5,5,4,0,0,1
11257,Mr. Edward Glover,0," June 26, 1993",Business travel,Business,1024,4,4,4,3,5,4,5,5,3,5,4,5,5,5,12,0,0
13092,Mrs. Sally Rees,0," August 1, 1995",Business travel,Business,2448,4,4,4,1,2,4,2,2,3,3,5,3,5,2,0,0,0
22882,Mr. Charles Piper,1,,Business travel,Business,4166,4,4,4,4,4,4,4,4,3,5,4,4,3,4,0,0,0
21616,Miss Heather White,1," July 30, 1976",Business travel,Business,2501,0,0,0,1,5,5,4,4,4,4,4,3,4,4,0,0,1
21239,Miss Angela Bell,1," January 6, 1998",Personal Travel,Eco Plus,1438,1,1,1,1,5,4,5,4,4,4,4,5,4,3,0,0.1,1
14871,Mr. Brian Carr,0," July 20, 2004",Business travel,Eco,1245,2,0,3,3,2,3,2,2,2,5,3,1,4,2,0,0,0
19512,Miss Samantha Hardacre,1," February 18, 2001",Personal Travel,Eco,3675,5,5,5,5,3,3,3,4,4,4,4,2,4,4,0,0,1
22908,Mr. Benjamin Alsop,1," August 20, 2006",Personal Travel,Eco,2112,2,5,2,3,3,2,3,3,3,5,3,5,5,3,0,0,0
11958,Mrs. Maria Slater,1," October 9, 1966",Personal Travel,Business,2611,3,3,3,3,4,5,5,4,4,5,4,5,4,4,0,0,1
22027,Mrs. Theresa Hughes,0," January 2, 1960",Business travel,Business,1139,5,5,5,3,4,5,4,4,4,4,4,3,4,4,0,0,1
19009,Mr. Evan Abraham,0," July 23, 1984",Business travel,Eco,2113,2,1,1,1,4,1,4,4,2,3,3,2,2,4,0,0.4,0
22379,Mrs. Rose Churchill,0," March 11, 1975",Business travel,Business,2425,3,3,3,5,4,3,4,4,4,4,3,3,4,4,0,0,1
16511,Miss Carolyn Arnold,1," February 26, 1968",Personal Travel,Business,637,2,2,2,2,3,5,5,4,4,4,4,3,4,5,34,0.8,1
12751,Mrs. Jennifer Ellison,1," July 10, 1983",Business travel,Business,312,2,1,1,1,5,3,4,2,2,2,2,3,2,1,0,0,0
15141,Miss Tracey Wallace,1," August 19, 1966",Personal Travel,Eco,1085,5,5,4,4,2,5,4,2,2,4,2,4,2,5,0,0,1
17129,Mr. Stephen Bower,1," October 4, 1979",Business travel,Business,2013,4,4,2,4,4,5,4,4,4,4,4,4,4,5,0,0,1
12396,Mr. Harry Johnston,0," June 28, 1987",Business travel,Business,2705,2,2,2,3,2,4,4,5,2,5,5,4,5,4,297,29,0
22438,Mr. Phil Arnold,1," October 3, 1988",Business travel,Eco,1228,5,4,4,4,5,5,5,5,2,1,2,5,1,5,32,3.2,1
21466,Mr. Edward Ogden,1," August 11, 1993",Personal Travel,Eco,1892,1,1,0,4,5,0,5,5,4,2,4,4,3,5,0,0,0
18274,Mr. Adrian Mackenzie,1," March 25, 2010",Personal Travel,Eco,2503,4,4,4,3,3,4,3,3,4,3,4,3,5,3,0,0,0
17766,Mr. Colin Harris,1," May 5, 1974",Business travel,Business,1825,1,2,2,2,1,4,3,1,1,1,1,3,1,4,65,6.6,0
14376,Miss Andrea Welch,0," February 14, 1983",Business travel,Eco,893,3,0,3,1,3,3,3,3,4,1,2,3,3,3,0,0,0
12833,Mrs. Kylie Nolan,1," September 19, 1989",Business travel,Eco Plus,2046,3,1,1,1,3,3,3,3,3,4,3,3,2,3,25,1,0
15584,Mr. Simon Howard,1," July 9, 1972",Business travel,Business,803,1,1,1,1,5,4,4,4,4,4,4,5,4,4,3,0.4,1
18584,Mrs. Molly Ferguson,1," July 16, 1986",Business travel,Business,328,2,2,2,2,2,4,5,5,5,5,5,5,5,3,42,4.6,1
18059,Miss Emily Peake,1," June 10, 1969",Business travel,Business,872,2,2,2,2,2,5,4,5,5,5,5,5,5,3,0,0,1
22017,Mr. Ryan Grant,1," March 27, 2005",Personal Travel,Eco,2890,2,4,2,4,1,2,4,1,4,4,4,3,5,1,4,0,0
20121,Mrs. Michelle Ellison,1," August 25, 1980",Business travel,Business,1715,1,1,1,1,4,4,4,5,5,5,5,4,5,3,0,0,1
12842,Mrs. Claire Randall,1," January 12, 1976",Personal Travel,Eco Plus,889,4,4,4,4,3,5,5,4,4,4,4,4,4,3,13,0.7,1
22999,Mr. Stephen Lyman,1," May 14, 1973",Business travel,Business,1599,1,1,1,1,3,5,3,4,4,4,4,4,4,3,0,0,1
18275,Mr. Eric Kelly,1," March 12, 1984",Business travel,Business,2511,3,3,3,3,3,3,5,5,5,5,5,3,5,5,9,0,1
18894,Mr. Thomas Blake,1," August 3, 1970",Business travel,Business,3207,3,3,3,3,2,5,5,3,3,3,3,3,3,5,0,0,1
10479,Mrs. Kimberly Taylor,1," September 24, 1967",Business travel,Business,3442,5,5,5,5,3,5,5,4,4,4,4,5,4,5,41,2.1,1
11938,Mr. Stewart Watson,1," August 1, 1973",Business travel,Eco,2260,2,1,1,1,2,2,2,2,2,5,3,1,4,2,0,0,0
19035,Mr. Lucas Hunter,0," May 24, 1965",Business travel,Business,1579,3,3,3,3,2,3,2,2,1,3,2,1,2,2,0,0,0
21947,Mr. Adam Bower,1," July 17, 2000",Personal Travel,Eco Plus,2972,3,0,3,4,4,3,4,4,4,2,3,2,4,4,10,0.5,0
14060,Mrs. Sarah Clark,1," September 3, 1952",Personal Travel,Eco,262,0,1,0,3,2,0,2,2,2,2,3,1,3,2,0,0,1
16503,Mrs. Carol Fisher,1," July 9, 1977",Personal Travel,Eco,323,4,4,2,1,2,2,2,3,3,2,3,4,3,2,0,0,0
22622,Miss Abigail Walker,1," September 17, 2000",Personal Travel,Eco,2125,1,1,1,1,2,4,2,4,4,4,4,1,4,5,0,0,1
16355,Mr. Andrew Martin,1," February 14, 1952",Business travel,Eco Plus,2115,2,2,3,2,3,2,3,3,3,1,4,4,4,3,0,0,0
22355,Mr. Andrew Reid,1," May 6, 1984",Business travel,Business,1543,2,5,5,5,2,1,2,3,3,3,2,2,3,3,0,0,0
13527,Mrs. Carol Sharp,0," April 28, 1994",Business travel,Business,1774,2,2,2,2,3,2,3,3,4,4,4,4,4,3,0,0.3,0
10800,Mr. Colin Hunter,0," May 2, 1984",Business travel,Business,2436,2,2,2,3,5,2,5,5,5,4,4,5,4,5,0,0,0
12752,Mr. Frank Springer,1," July 16, 1957",Personal Travel,Eco Plus,3794,2,5,2,4,2,1,1,5,3,3,5,1,4,1,570,56.7,0
11271,Miss Amy Peters,0," February 28, 1991",Business travel,Eco,1689,3,4,3,4,3,3,3,3,4,2,4,3,4,3,0,0,0
13797,Mr. Alan Hughes,1," July 3, 1951",Business travel,Business,2904,3,3,3,3,1,2,3,4,4,4,4,5,4,1,0,0,1
15232,Mr. Alan Blake,1," April 30, 1996",Personal Travel,Eco,2190,2,5,2,5,3,2,3,3,1,2,5,1,2,3,0,0,0
16849,Mrs. Ruth Anderson,1," May 10, 1981",Business travel,Business,3902,1,1,2,1,4,5,1,4,4,5,3,2,4,3,0,0,1
19384,Mr. Jack Parsons,0," March 11, 1997",Business travel,Eco,1617,3,2,3,2,3,3,3,3,2,1,1,1,1,3,4,5.1,0
17984,Mrs. Rachel Knox,1," July 16, 1999",Business travel,Business,3244,3,5,5,5,3,3,3,3,2,4,3,3,4,3,0,0,0
22385,Mr. Dan Metcalfe,1," August 22, 1991",Business travel,Business,2468,4,4,4,4,4,3,4,4,3,2,4,4,3,4,0,0.6,0
19481,Mr. Andrew Dowd,1," August 14, 1996",Business travel,Business,3119,5,5,5,5,3,3,3,3,5,3,4,3,2,3,29,2.1,1
10150,Mr. Nicholas Scott,1," May 29, 1975",Business travel,Business,1046,2,2,2,2,3,5,4,4,4,4,4,4,4,3,0,0,1
16320,Mr. Thomas Underwood,1," January 2, 2003",Personal Travel,Eco,2190,4,4,3,4,4,3,4,4,4,3,3,5,5,4,0,0,0
21980,Mr. Cameron McDonald,1," September 7, 2014",Personal Travel,Eco,1975,4,2,4,4,3,4,3,3,2,2,3,3,3,3,0,0,1
18378,Mr. Robert Tucker,1," February 20, 1985",Business travel,Business,3395,4,4,4,4,1,2,5,4,4,4,4,3,4,1,0,0,1
22307,Miss Theresa Graham,0," April 24, 2004",Business travel,Eco,2422,3,4,4,1,3,4,3,3,3,3,4,3,5,3,0,0,0
19192,Mrs. Caroline Sanderson,1," April 9, 1972",Personal Travel,Eco,680,4,4,4,4,4,4,5,4,4,4,4,4,4,4,0,0,1
17964,Mrs. Wendy Carr,1," February 20, 1972",Business travel,Business,402,3,2,2,2,1,3,3,3,3,3,3,1,3,1,22,1.6,0
11384,Mrs. Elizabeth Davies,1," February 13, 1978",Personal Travel,Eco,641,5,3,5,5,1,3,4,5,5,5,5,1,5,1,43,3.4,1
22680,Mrs. Emma Payne,1," August 8, 1973",Business travel,Eco,404,1,4,3,4,5,3,4,1,1,1,1,1,1,3,3,0,0
10947,Mr. David Paterson,1," April 29, 1975",Business travel,Eco,1417,2,1,1,1,2,2,2,2,2,4,3,3,3,2,2,0,0
16702,Mrs. Ella Underwood,0," September 5, 1995",Business travel,Business,2854,2,5,2,3,4,2,4,4,4,2,4,5,5,4,0,0,0
10129,Mr. Cameron Arnold,1," January 30, 1975",Business travel,Business,2047,1,4,4,4,2,4,4,1,1,1,1,2,1,4,0,0,0
12640,Miss Fiona North,1," August 19, 1991",Personal Travel,Eco Plus,1756,5,5,5,5,5,4,5,4,4,4,4,4,4,3,0,0,1
21010,Miss Alexandra Tucker,1," May 26, 2014",Personal Travel,Eco,1885,5,5,5,5,4,4,4,5,5,5,3,2,5,3,9,0.1,1
20617,Mr. William Lambert,0," April 19, 2000",Business travel,Eco,1631,1,0,1,2,2,1,2,2,2,3,4,3,2,2,1,0,0
12290,Miss Vanessa Langdon,0," April 23, 1999",Business travel,Eco,1902,1,0,1,4,2,1,5,2,4,3,5,1,5,2,0,0,0
16173,Mr. Warren Bower,1," February 18, 1953",Personal Travel,Eco,2885,2,5,2,4,1,2,1,1,3,5,4,5,5,1,37,2.3,0
16104,Mr. Frank Thomson,1," June 6, 1965",Business travel,Business,469,3,3,3,3,4,1,3,5,5,4,5,2,5,5,1,0,1
10843,Mr. Keith Hardacre,1," June 4, 1948",Business travel,Eco Plus,1917,1,1,3,1,2,1,2,2,1,5,3,4,3,2,3,0,0
16298,Mrs. Dorothy Miller,1," January 3, 1977",Business travel,Business,1556,2,2,2,2,5,4,4,4,4,4,4,4,4,5,0,0,1
17630,Mr. Blake Wright,1," August 7, 1975",Business travel,Business,3313,2,4,4,4,4,4,4,2,2,2,2,3,2,4,17,2.1,0
18064,Miss Wanda Manning,0," May 26, 1984",Business travel,Business,1663,1,1,1,3,5,1,4,5,2,3,4,3,4,5,0,0,0
22081,Miss Hannah Smith,0," April 8, 1992",Business travel,Eco,2016,3,1,3,4,3,3,3,3,3,3,3,1,4,3,20,2,0
21125,Mr. Liam Jackson,1," June 15, 1981",Business travel,Business,3956,1,1,1,1,5,4,4,2,2,2,2,3,2,5,0,0,1
11730,Miss Amanda Payne,1," June 7, 1986",Business travel,Business,2380,5,5,5,5,4,4,4,5,5,5,5,4,5,4,0,0,1
10630,Miss Audrey Fisher,1," September 26, 1991",Business travel,Business,4497,1,4,4,4,1,1,1,1,3,2,2,2,3,1,11,0.8,0
19601,Mr. Phil Russell,1," September 2, 1974",Business travel,Business,1123,4,4,4,4,5,4,5,4,4,4,4,3,4,3,0,0,1
21352,Mr. Charles McGrath,1," June 12, 1995",Personal Travel,Eco,1822,3,3,0,2,2,0,2,2,4,3,5,3,3,2,0,0.3,0
19696,Miss Madeleine Kerr,1," April 27, 1970",Business travel,Business,3821,4,4,4,4,2,4,5,4,4,4,4,5,4,5,25,2.2,1
11309,Mrs. Lillian Gill,1," October 4, 1975",Business travel,Business,3466,5,5,5,5,5,4,4,5,5,5,5,5,5,3,58,5.3,1
22557,Mr. Edward Newman,1," April 1, 1976",Business travel,Business,1561,3,2,2,2,2,4,3,3,3,3,3,2,3,2,0,0,0
20424,Mrs. Chloe Springer,1," June 19, 1962",Business travel,Eco,595,4,1,1,1,3,2,3,4,4,4,4,4,4,2,32,3.8,0
19292,Mr. James Johnston,1," April 11, 1986",Business travel,Business,3313,2,2,2,2,3,5,5,5,5,5,5,5,5,5,0,0,1
15580,Mr. Nathan Terry,1," February 14, 1964",Business travel,Business,2046,3,2,3,3,4,4,4,4,4,4,4,5,4,5,15,0,1
11739,Mr. Michael Bell,1," August 9, 1958",Business travel,Business,508,2,2,2,2,2,5,5,5,5,5,5,5,5,4,16,0.9,1
15735,Mrs. Una Hunter,1," July 21, 1982",Personal Travel,Eco,1852,4,4,4,4,2,4,4,4,4,4,4,4,4,3,0,0,1
16240,Miss Rebecca Manning,0," April 14, 1996",Business travel,Business,3059,3,5,4,4,5,4,5,5,3,4,4,3,5,5,0,0,0
21996,Miss Victoria Hart,1," May 9, 1990",Business travel,Business,3182,4,4,5,4,3,3,3,3,4,2,4,4,5,3,0,0.7,1
11463,Mr. Frank Miller,1," July 29, 1981",Business travel,Business,425,3,3,3,3,2,4,5,4,4,4,4,5,4,3,5,0,1
17903,Miss Anna Nash,0," August 6, 1982",Business travel,Eco,1914,3,3,3,3,2,3,2,2,2,1,4,3,4,2,0,0,0
18047,Mrs. Carol Churchill,1," February 22, 1958",Personal Travel,Eco,1509,4,5,3,3,5,3,4,2,2,3,2,4,2,4,0,0,0
21735,Mrs. Zoe Knox,1," July 28, 1968",Business travel,Business,3623,3,3,3,3,4,5,4,4,4,4,4,5,4,4,19,0.3,1
17160,Mr. Leonard Hart,1," September 26, 1978",Business travel,Business,971,2,2,2,2,3,4,2,5,5,5,5,5,5,2,0,0,1
19084,Mrs. Lisa Quinn,1," October 2, 1984",Business travel,Business,2984,3,3,3,3,4,4,4,5,5,5,4,2,5,4,0,0,1
20396,Mr. Luke Pullman,1," January 7, 1973",Personal Travel,Eco Plus,1890,3,4,3,4,1,3,1,1,3,1,4,1,4,1,21,2.4,0
19989,Mr. Keith Hudson,1," April 28, 1961",Business travel,Business,774,4,4,4,4,3,5,5,5,5,5,5,4,5,4,0,0,1
17452,Mr. William Tucker,1," August 25, 1958",Personal Travel,Eco,2203,5,4,5,3,2,5,2,2,5,4,5,5,4,2,0,0,1
13203,Mr. Tim Dickens,1," January 24, 1980",Business travel,Business,326,2,2,2,2,3,5,4,5,5,5,5,5,5,4,0,0,1
16097,Mrs. Sue Edmunds,1," August 21, 1968",Personal Travel,Eco,107,2,2,2,2,3,5,5,4,4,4,4,5,4,4,0,0,1
22583,Mrs. Mary Hudson,1," January 19, 1980",Personal Travel,Eco,2706,3,3,3,3,5,4,4,2,2,2,2,3,2,4,0,0,1
17543,Mrs. Dorothy Metcalfe,1," June 26, 1975",Personal Travel,Eco,974,4,4,4,2,4,5,5,3,3,4,3,4,3,4,0,0,0
15702,Mrs. Lisa Simpson,1," July 26, 1959",Business travel,Business,3663,0,0,0,1,1,3,2,1,1,1,1,4,1,1,0,0,1
17345,Mrs. Nicola Arnold,1," March 14, 1982",Business travel,Business,875,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,0,1
22968,Mrs. Megan Anderson,1," April 18, 1977",Business travel,Business,792,1,1,1,1,4,3,2,4,4,4,4,3,4,5,11,0,1
19950,Miss Diana Langdon,1," July 22, 2006",Personal Travel,Eco,1552,1,1,1,1,4,4,5,5,5,5,5,3,5,4,0,0,1
14490,Miss Dorothy Alsop,1," January 27, 1981",Business travel,Business,1760,2,2,2,2,5,5,5,5,5,5,5,5,5,3,0,0,1
10133,Mr. Sebastian Davies,1," March 29, 1960",Personal Travel,Eco,1582,4,5,4,1,5,4,5,5,2,1,4,3,5,5,0,0,1
18302,Mr. Dan Russell,0," March 24, 1998",Business travel,Eco,1784,3,3,3,3,3,3,4,3,4,4,4,3,5,3,0,0,0
18292,Mr. Alexander Terry,1," September 10, 1980",Business travel,Business,2257,3,3,3,3,4,4,4,4,4,4,4,5,4,4,0,0,1
22969,Mr. William Lyman,1," September 27, 1954",Personal Travel,Eco,1685,4,5,4,4,3,4,3,3,3,2,4,4,5,3,0,0,0
19107,Mr. Cameron MacDonald,0," September 11, 1983",Business travel,Business,1248,4,3,3,1,2,3,2,2,5,4,5,4,4,2,0,0,0
19711,Miss Yvonne Stewart,1," March 31, 1991",Business travel,Business,1561,4,4,3,4,3,4,3,3,5,3,4,4,4,3,0,0,1
14063,Mr. Neil Churchill,1," June 22, 1962",Business travel,Business,2276,2,2,2,2,2,4,4,4,4,4,4,4,4,5,3,0,1
11769,Mr. Lucas Quinn,0," October 9, 1986",Business travel,Business,2969,2,2,2,3,4,2,4,4,3,4,5,3,4,4,19,2,0
20571,Mr. Adam Vance,1," July 14, 1960",Business travel,Business,3324,3,5,5,5,5,3,3,3,3,3,3,1,3,2,0,0,0
15420,Mrs. Alexandra Wright,0," March 27, 2001",Business travel,Eco,2103,4,4,4,3,2,4,2,2,2,2,4,1,4,2,0,0.3,0
21896,Mr. Keith Alsop,1," August 6, 1996",Business travel,Business,3790,2,4,4,4,2,2,2,2,3,2,4,2,4,2,0,0,0
10328,Mrs. Natalie Baker,0," September 21, 1987",Business travel,Business,1088,2,2,2,3,5,2,5,5,3,5,4,3,5,5,0,0,0
21667,Mr. Stewart Powell,0," September 24, 1995",Business travel,Eco Plus,2101,2,2,2,1,5,2,5,5,5,4,3,5,2,5,0,0,0
22004,Mr. Brian Walsh,1," April 24, 1991",Business travel,Business,2752,1,1,1,1,3,4,3,3,4,5,5,3,5,3,1,0,1
21817,Mr. Dylan Harris,1," September 29, 1977",Personal Travel,Eco,1440,4,4,4,1,5,4,4,5,3,4,5,3,4,5,0,0,0
17790,Mr. Steven Black,0," August 11, 1995",Business travel,Eco,1664,3,5,3,3,3,3,3,3,5,5,1,5,4,3,0,0,0
12097,Mrs. Tracey Hodges,1," July 9, 1981",Business travel,Eco,1988,2,3,1,3,2,2,2,2,2,2,3,2,2,2,0,0,1
18610,Mr. Jack Allan,1," July 15, 1965",Personal Travel,Eco,1835,3,4,3,5,1,3,1,1,4,3,5,3,4,1,15,0.7,0
19947,Mr. William White,1," March 28, 1963",Business travel,Business,2463,4,4,4,4,4,4,4,4,5,5,4,4,4,4,0,0,1
14718,Mrs. Natalie Bailey,1," June 10, 1968",Personal Travel,Eco,136,4,4,4,2,4,5,5,3,3,4,3,2,3,3,0,0,0
14902,Miss Maria Lewis,1," March 20, 1974",Personal Travel,Eco,411,3,5,3,4,4,4,5,4,4,3,4,5,4,4,0,0.6,0
12947,Mr. Christian Carr,0," April 4, 1995",Business travel,Business,2072,5,0,5,2,2,5,2,2,4,5,5,3,5,2,48,4.8,1
14724,Mrs. Una McLean,1," March 6, 1980",Business travel,Business,614,2,2,2,2,4,4,4,3,3,4,3,3,3,3,3,0.7,1
14457,Mrs. Alexandra Ogden,0," February 14, 1984",Business travel,Eco,1117,3,2,4,4,2,4,2,2,1,4,4,4,3,2,0,0,0
14533,Mr. Peter Nash,1," September 21, 1988",Personal Travel,Eco,1165,4,5,4,3,4,4,4,4,3,3,4,5,5,4,0,0,1
16965,Mrs. Nicola Randall,1," April 20, 1982",Personal Travel,Eco,2163,2,2,2,2,4,3,4,2,2,2,2,3,2,5,0,0,1
12503,Mr. Sebastian Alsop,1," January 20, 1973",Business travel,Business,3615,1,1,1,1,4,4,5,3,3,3,3,3,3,5,130,11.8,1
12479,Mr. Christian Underwood,0," January 24, 1967",Business travel,Business,3833,2,2,2,3,2,3,3,4,3,2,2,3,4,3,3,1.1,0
16799,Miss Molly Marshall,1," January 13, 1999",Business travel,Business,3577,3,3,3,3,4,4,4,4,1,5,4,4,4,4,0,0,1
18768,Miss Jasmine Greene,1," July 4, 1996",Business travel,Eco Plus,1408,2,4,4,4,2,2,3,2,1,5,4,4,4,2,37,3.7,0
19387,Mr. Steven Hodges,1," January 4, 1990",Business travel,Business,3933,4,4,4,4,4,4,4,4,4,3,4,5,5,4,0,0,1
18872,Miss Rose Gill,1," August 12, 2006",Personal Travel,Eco,2520,5,1,1,1,5,5,4,5,5,5,5,4,5,2,0,0,1
22338,Mrs. Molly Vaughan,1," September 28, 1965",Business travel,Business,3631,1,1,2,1,4,4,4,5,5,5,5,3,5,5,0,0,1
17017,Mr. Charles Skinner,1," May 12, 1954",Personal Travel,Eco,1705,3,5,3,3,5,3,5,5,4,4,4,5,4,5,5,0.2,0
14876,Mr. Michael Russell,1," August 25, 1952",Personal Travel,Eco,3802,1,4,1,3,3,1,3,3,5,4,3,3,4,3,0,0,0
10240,Mr. Dan Hughes,1," February 12, 1963",Business travel,Eco,1721,2,3,3,3,2,2,2,2,1,4,3,1,3,2,0,0,0
18851,Miss Una Campbell,1," March 8, 2006",Personal Travel,Eco,2252,3,3,3,3,2,5,5,4,4,4,4,4,4,4,0,0,1
19386,Miss Kylie Rampling,0," August 8, 1995",Business travel,Business,3042,5,4,4,3,5,4,5,5,3,2,4,5,5,5,0,0,1
13751,Mrs. Rose Mackay,1," September 14, 1971",Personal Travel,Eco,354,4,4,4,4,5,1,3,5,5,5,5,1,5,2,0,0,1
15820,Mrs. Bella Avery,1," February 2, 1973",Business travel,Business,3458,2,2,2,2,2,4,4,4,4,4,4,3,4,3,0,0,1
17785,Mr. Jason Oliver,1," August 23, 1965",Business travel,Business,2771,3,3,3,3,3,5,4,4,4,4,5,4,4,5,28,1.1,1
14043,Mr. Richard Parr,1," June 4, 1981",Personal Travel,Eco,2650,3,4,3,4,2,3,2,2,3,2,3,2,4,2,0,0,0
12669,Mr. Justin Paterson,1," March 7, 1990",Personal Travel,Eco,3164,3,3,3,4,2,3,1,2,4,1,2,4,4,2,6,0.8,0
10738,Mr. Sean Peters,1," July 7, 1992",Personal Travel,Eco Plus,1360,4,4,4,4,1,4,1,1,4,1,4,2,4,1,0,0,0
15327,Miss Chloe Mitchell,1," February 5, 2011",Personal Travel,Eco,1551,4,2,2,2,4,2,3,4,4,4,4,3,4,1,18,1.3,1
17097,Miss Dorothy Morgan,1," August 31, 1999",Business travel,Eco,2294,4,4,4,4,4,4,4,4,5,5,2,1,5,4,0,0,1
22405,Mrs. Rachel Carr,0," January 17, 1991",Business travel,Eco,1961,3,2,2,3,4,2,4,4,1,4,4,1,4,4,0,0,0
20862,Mrs. Jessica Underwood,1," June 5, 1976",Business travel,Eco,723,4,3,3,3,5,4,4,4,4,4,4,5,4,4,0,0,1
17827,Mrs. Abigail Fraser,1," January 27, 1984",Business travel,Eco,1258,1,5,5,5,1,1,1,1,4,3,2,3,3,1,0,0.4,0
11069,Mr. Jonathan Campbell,0," April 19, 1992",Business travel,Business,1179,5,4,4,3,2,4,2,2,3,4,4,5,4,2,47,5.5,1
14775,Mrs. Melanie Coleman,1," February 11, 1970",Business travel,Business,600,4,4,4,4,2,4,5,4,4,4,4,3,4,4,0,0,1
22791,Mr. Julian Knox,1," June 20, 1988",Personal Travel,Eco,1828,2,1,2,4,1,2,1,1,3,1,3,2,4,1,3,0.3,0
10937,Miss Vanessa Sutherland,1," May 26, 1998",Personal Travel,Eco,2397,3,3,2,3,2,4,4,5,5,5,5,5,5,5,0,0.8,1
15219,Mr. Peter Butler,0," January 23, 1998",Business travel,Eco,1222,2,0,3,3,2,3,2,2,5,3,2,3,1,2,0,0,0
19922,Miss Julia Graham,1," February 7, 1992",Business travel,Business,5193,4,4,4,4,5,5,5,5,5,2,4,3,5,5,15,1.4,1
17109,Mrs. Alison Hart,1," August 9, 1986",Business travel,Eco,2066,3,1,1,1,3,3,3,3,2,1,1,1,1,3,0,0,0
10267,Mrs. Claire Mackenzie,0," March 28, 1956",Business travel,Eco Plus,1309,3,3,3,1,4,3,5,4,4,2,2,5,5,4,0,0,0
10075,Mrs. Angela Ogden,1," September 29, 1978",Business travel,Business,364,2,2,2,2,3,4,5,4,4,4,4,4,4,3,0,0.8,1
14980,Mr. James Tucker,0," February 28, 1999",Business travel,Eco,2230,1,3,2,2,3,2,3,3,1,5,2,4,5,3,0,1,0
18865,Miss Lily Henderson,1," July 24, 2002",Personal Travel,Eco,1955,2,2,4,2,4,4,3,4,2,3,3,1,4,4,0,0,1
12891,Miss Sarah Chapman,1," April 28, 1982",Business travel,Business,283,4,3,4,4,3,4,5,4,4,4,4,4,4,3,0,0,1
18801,Miss Samantha Murray,1," September 25, 1988",Personal Travel,Eco,2638,1,1,1,1,4,4,4,4,4,4,4,4,4,3,0,0,1
20578,Mr. Jacob Robertson,0," September 11, 2001",Business travel,Eco,3305,2,1,1,1,5,2,5,5,4,2,3,4,5,5,0,0,0
20601,Mr. Joshua Langdon,0,,Business travel,Eco,2006,2,2,2,3,2,2,2,2,4,1,4,2,3,2,24,2.4,0
15634,Mrs. Elizabeth Sanderson,1," October 6, 1963",Business travel,Business,1814,4,4,4,4,3,4,4,5,5,4,5,5,5,4,0,0,1
14149,Mr. Jason Mackay,0," April 2, 1982",Business travel,Business,1707,2,2,2,4,4,2,4,4,3,2,5,5,4,4,0,0,0
18703,Mr. Cameron Johnston,1," April 23, 2006",Personal Travel,Business,1636,3,4,3,4,1,3,1,1,3,4,5,5,5,1,13,2.1,0
22227,Mr. Sebastian Rutherford,0," February 12, 1996",Business travel,Business,2282,0,0,0,1,3,0,3,3,5,3,5,5,5,3,33,3.3,1
22597,Mr. Boris Bower,1," July 20, 1996",Business travel,Business,3529,1,1,1,1,1,1,1,1,3,5,4,3,3,1,8,0.2,0
16424,Mr. Adam McDonald,1," January 22, 2008",Personal Travel,Eco,1840,3,5,3,4,4,3,4,4,3,3,5,5,5,4,0,0,0
19683,Mr. David Ferguson,0," June 20, 1971",Business travel,Business,2059,4,4,4,4,3,4,3,3,3,4,4,5,5,3,0,0,1
11150,Mrs. Michelle Vance,0," August 5, 1973",Business travel,Eco Plus,2231,3,3,3,3,5,3,5,5,4,4,3,5,5,5,0,0,0
19509,Mrs. Ruth Black,0," August 31, 1977",Business travel,Business,1539,2,2,2,4,1,2,1,1,3,2,4,5,5,1,0,0,0
15356,Mrs. Emily Abraham,0," July 23, 1982",Business travel,Business,2412,2,2,2,4,5,2,5,5,4,3,4,2,3,5,0,0,0
18890,Miss Sarah Ogden,1," April 5, 1980",Business travel,Business,2553,1,1,1,1,2,4,4,5,5,5,5,3,5,4,1,0,1
10355,Mr. Gavin Lee,1," May 29, 1974",Personal Travel,Eco,2186,3,3,3,4,2,3,5,2,3,3,3,2,3,2,24,1.9,0
19365,Mrs. Gabrielle Fisher,1," June 12, 1990",Personal Travel,Eco,1924,4,3,4,4,1,4,1,1,3,1,4,2,4,1,0,0,0
21085,Miss Sue Mitchell,1," October 8, 1990",Business travel,Business,4203,3,1,3,3,3,2,3,3,2,4,3,2,2,3,0,0,0
20854,Mr. Connor Langdon,1," March 17, 1987",Personal Travel,Eco,1634,2,4,2,3,3,2,2,3,5,4,1,3,5,3,3,2.3,0
18635,Mr. Owen Rutherford,1," March 31, 1976",Business travel,Business,1766,1,4,4,4,5,1,3,1,1,1,1,3,1,1,5,1.6,0
22264,Mr. Connor Hughes,1," August 23, 1989",Business travel,Business,1694,1,1,1,1,4,4,4,4,5,5,4,4,4,4,0,0,1
